" Feature Name"|"Antarctica ID"|"Class"|"Latitude"|"Longitude"|"Elevation (m)"|"Decision Year"|"Date Last Modified"|
"Nordenskjöld Glacier"|"10798"|"Glacier"|"542200S"|"0362200W"|""|""|""
"Nordenskjöld Ice Tongue"|"10799"|"Glacier"|"761100S"|"1624500E"|""|""|""
"Norfolk Glacier"|"10812"|"Glacier"|"855300S"|"1301800W"|""|"01-JAN-1967"|""
"Norman Glacier"|"10816"|"Glacier"|"712500S"|"0673000W"|""|"01-JAN-1976"|""
"Norris Glacier"|"17660"|"Glacier"|"773932S"|"1621323E"|""|"01-JAN-1998"|"15-Jun-2008"
"Norsk Polarinstitutt Glacier"|"10829"|"Glacier"|"723400S"|"0311600E"|""|"01-JAN-1962"|""
"Northcliffe Glacier"|"10845"|"Glacier"|"664000S"|"0985200E"|""|""|""
"Northeast Glacier"|"10848"|"Glacier"|"680900S"|"0665800W"|""|"01-JAN-1955"|""
"Northwind Glacier"|"10875"|"Glacier"|"764000S"|"1611800E"|""|"01-JAN-1962"|""
"Norway Glacier"|"10885"|"Glacier"|"863000S"|"1640000W"|""|"01-JAN-1967"|""
"Nottarp Glacier"|"10895"|"Glacier"|"823700S"|"1625400E"|""|"01-JAN-1966"|""
"Novosilski Glacier"|"10908"|"Glacier"|"544000S"|"0361800W"|""|"01-JAN-1956"|""
"Nueve de Julio Glacier"|"18814"|"Glacier"|"682600S"|"0665200W"|""|"01-JAN-2006"|""
"Nursery Glacier"|"10938"|"Glacier"|"811600S"|"1603000E"|""|"01-JAN-1965"|""
"Nye Glacier"|"10945"|"Glacier"|"672800S"|"0673100W"|""|"01-JAN-1965"|""
"Nylen Glacier"|"18645"|"Glacier"|"774117S"|"1612948E"|""|"01-JAN-2004"|"20-Sep-2004"
"O'Hara Glacier"|"11025"|"Glacier"|"704900S"|"1664000E"|""|"01-JAN-1970"|""
"O'Kane Glacier"|"11033"|"Glacier"|"742600S"|"1630600E"|""|"01-JAN-1968"|""
"Oakley Glacier"|"10953"|"Glacier"|"734200S"|"1660800E"|""|"01-JAN-1969"|""
"Oates Piedmont Glacier"|"10956"|"Glacier"|"762500S"|"1623500E"|""|"01-JAN-1962"|""
"Oberst Glacier"|"10969"|"Glacier"|"720300S"|"0270400E"|""|"01-JAN-1966"|""
"Ochs Glacier"|"10993"|"Glacier"|"763000S"|"1453500W"|""|"01-JAN-1947"|""
"Odell Glacier"|"11003"|"Glacier"|"764400S"|"1595500E"|""|"01-JAN-1961"|""
"Odin Glacier"|"11007"|"Glacier"|"773453S"|"1613711E"|""|"01-JAN-1976"|""
"Oku-iwa Glacier"|"11038"|"Glacier"|"684200S"|"0404600E"|""|"01-JAN-1968"|""
"Olentangy Glacier"|"11058"|"Glacier"|"860000S"|"1272000W"|""|"01-JAN-1966"|""
"Oliver Glacier"|"11061"|"Glacier"|"823400S"|"1634500E"|""|"01-JAN-1966"|""
"Olson Glacier"|"11074"|"Glacier"|"724900S"|"1664100E"|""|"01-JAN-1970"|""
"Olstad Glacier"|"11079"|"Glacier"|"685000S"|"0904100W"|""|"01-JAN-1952"|""
"Omega Glacier"|"11085"|"Glacier"|"683700S"|"0410100E"|""|"01-JAN-1964"|""
"Ommanney Glacier"|"11092"|"Glacier"|"713200S"|"1692900E"|""|""|""
"Orestes Glacier"|"17407"|"Glacier"|"772720S"|"1615454E"|""|"01-JAN-1997"|""
"Orr Glacier"|"11162"|"Glacier"|"713600S"|"1625200E"|""|"01-JAN-1970"|""
"Orwell Glacier"|"11173"|"Glacier"|"604300S"|"0453800W"|"20"|"01-JAN-1956"|""
"Osicki Glacier"|"11186"|"Glacier"|"844100S"|"1704500E"|""|"01-JAN-1966"|""
"Osuga Glacier"|"11199"|"Glacier"|"723400S"|"1665500E"|""|"01-JAN-1970"|""
"Otago Glacier"|"11201"|"Glacier"|"823200S"|"1611000E"|""|"01-JAN-1966"|""
"Otlet Glacier"|"11205"|"Glacier"|"654800S"|"0643800W"|""|"01-JAN-1971"|""
"Overflow Glacier"|"11232"|"Glacier"|"774725S"|"1631106E"|""|"01-JAN-1962"|""
"Overturn Glacier"|"18076"|"Glacier"|"795400S"|"1571500E"|""|"01-JAN-2000"|""
"Packard Glacier"|"11261"|"Glacier"|"772017S"|"1620910E"|""|"01-JAN-1964"|""
"Paget Glacier"|"11270"|"Glacier"|"542400S"|"0362800W"|""|"01-JAN-1956"|""
"Palais Glacier"|"11287"|"Glacier"|"775737S"|"1613906E"|""|"01-JAN-1995"|""
"Palestrina Glacier"|"11289"|"Glacier"|"692100S"|"0713500W"|""|"01-JAN-1961"|""
"Pan Glacier"|"11322"|"Glacier"|"684800S"|"0642400W"|""|"01-JAN-1962"|""
"Parizhskaya Kommuna Glacier"|"11364"|"Glacier"|"713800S"|"0120400E"|""|"01-JAN-1970"|""
"Park Glacier"|"11375"|"Glacier"|"742100S"|"1105000W"|""|"01-JAN-1967"|""
"Parker Glacier"|"11370"|"Glacier"|"734700S"|"1653300E"|""|"01-JAN-1969"|""
"Parks Glacier"|"11378"|"Glacier"|"770700S"|"1255500W"|""|"01-JAN-1962"|""
"Paré Glacier"|"11358"|"Glacier"|"640800S"|"0621300W"|""|"01-JAN-1960"|""
"Paschal Glacier"|"11404"|"Glacier"|"755400S"|"1404000W"|""|"01-JAN-1972"|""
"Pascoe Glacier"|"11406"|"Glacier"|"764600S"|"1610100E"|""|"01-JAN-1993"|""
"Paternostro Glacier"|"11426"|"Glacier"|"692400S"|"1583700E"|""|"01-JAN-1970"|""
"Patton Glacier"|"11444"|"Glacier"|"781600S"|"0852500W"|""|"01-JAN-1961"|""
"Paulus Glacier"|"11461"|"Glacier"|"692400S"|"0703300W"|""|""|""
"Pavlak Glacier"|"11466"|"Glacier"|"825800S"|"1631200E"|""|"01-JAN-1966"|""
"Payne Glacier"|"18579"|"Glacier"|"715500S"|"0964200W"|""|"01-JAN-2003"|""
"Pearl Harbor Glacier"|"11490"|"Glacier"|"721500S"|"1674000E"|""|"01-JAN-1962"|""
"Peckham Glacier"|"11504"|"Glacier"|"802100S"|"1572500E"|""|"01-JAN-1965"|""
"Pelter Glacier"|"11535"|"Glacier"|"715700S"|"0982200W"|""|"01-JAN-1960"|"28-Jan-2004"
"Penck Glacier"|"11542"|"Glacier"|"775700S"|"0344200W"|""|""|""
"Pequod Glacier"|"11602"|"Glacier"|"653000S"|"0620300W"|""|"01-JAN-1963"|""
"Perez Glacier"|"11617"|"Glacier"|"840600S"|"1770000E"|""|"01-JAN-1966"|""
"Perkins Glacier"|"11626"|"Glacier"|"745400S"|"1363700W"|""|"01-JAN-1974"|""
"Perunika Glacier"|"17357"|"Glacier"|"623600S"|"0601200W"|""|"01-JAN-1996"|"23-Sep-1998"
"Perutz Glacier"|"11645"|"Glacier"|"673600S"|"0663300W"|""|"01-JAN-1956"|""
"Peshtera Glacier"|"18536"|"Glacier"|"624200S"|"0601800W"|""|"01-JAN-2003"|""
"Peter Glacier"|"11652"|"Glacier"|"732000S"|"0010900W"|""|"01-JAN-1966"|""
"Peters Glacier"|"11665"|"Glacier"|"540800S"|"0373300W"|""|""|""
"Peterson Glacier"|"11668"|"Glacier"|"662500S"|"1104400E"|""|"01-JAN-1955"|""
"Petkovic Glacier"|"19237"|"Glacier"|"725812S"|"0681348E"|""|"20-OCT-2009"|"07-Jan-2010"
"Pettus Glacier"|"11697"|"Glacier"|"634800S"|"0590400W"|""|"01-JAN-1964"|""
"Philippi Glacier"|"11713"|"Glacier"|"544900S"|"0360300W"|""|"01-JAN-1955"|""
"Philippi Glacier"|"11714"|"Glacier"|"664500S"|"0882000E"|""|"01-JAN-1953"|""
"Pilot Glacier"|"11774"|"Glacier"|"732300S"|"1650300E"|""|"01-JAN-1971"|""
"Pine Island Glacier"|"11789"|"Glacier"|"751000S"|"1000000W"|""|"01-JAN-1968"|"19-Aug-2002"
"Pipecleaner Glacier"|"11826"|"Glacier"|"781400S"|"1625100E"|""|"01-JAN-1974"|""
"Pitkevitch Glacier"|"11845"|"Glacier"|"712300S"|"1685200E"|""|"01-JAN-1964"|""
"Pitzman Glacier"|"11852"|"Glacier"|"704100S"|"1601000E"|""|"01-JAN-1970"|""
"Plane Table Glacier"|"17411"|"Glacier"|"773448S"|"1612931E"|""|"01-JAN-1997"|""
"Plata Glacier"|"11861"|"Glacier"|"720400S"|"1661100E"|""|""|"07-Mar-1997"
"Plummer Glacier"|"11890"|"Glacier"|"795800S"|"0813000W"|""|"01-JAN-1966"|""
"Plummet Glacier"|"11891"|"Glacier"|"774701S"|"1615430E"|""|"01-JAN-1993"|""
"Pluto Glacier"|"11894"|"Glacier"|"710700S"|"0682200W"|""|"01-JAN-1955"|""
"Poetry Glacier"|"18551"|"Glacier"|"615600S"|"0574800W"|""|"01-JAN-2003"|""
"Polar Club Glacier"|"18552"|"Glacier"|"621400S"|"0583200W"|""|"01-JAN-2003"|""
"Polar Record Glacier"|"11917"|"Glacier"|"694500S"|"0753000E"|""|"01-JAN-1956"|""
"Polar Times Glacier"|"11922"|"Glacier"|"694600S"|"0743500E"|""|"01-JAN-1956"|""
"Polarforschung Glacier"|"11914"|"Glacier"|"695000S"|"0750700E"|""|"01-JAN-1956"|""
"Polaris Glacier"|"11915"|"Glacier"|"641400S"|"0593100W"|""|"01-JAN-1964"|""
"Polarårboken Glacier"|"11913"|"Glacier"|"693600S"|"0760000E"|""|"01-JAN-1956"|""
"Pollard Glacier"|"11926"|"Glacier"|"654900S"|"0641300W"|""|"01-JAN-1971"|"07-Mar-1997"
"Pope Glacier"|"11951"|"Glacier"|"751900S"|"1112200W"|""|"01-JAN-1967"|""
"Posadowsky Glacier"|"11974"|"Glacier"|"542500S"|"0032200E"|""|"01-JAN-1957"|""
"Posadowsky Glacier"|"11975"|"Glacier"|"665000S"|"0892500E"|""|"01-JAN-1955"|""
"Potter Glacier"|"12001"|"Glacier"|"782300S"|"1621200E"|""|"01-JAN-1963"|""
"Potts Glacier"|"12007"|"Glacier"|"725800S"|"1665000E"|""|"01-JAN-1970"|""
"Poulter Glacier"|"12009"|"Glacier"|"865000S"|"1533000W"|""|""|""
"Pourquoi Pas Glacier"|"12011"|"Glacier"|"661500S"|"1355500E"|""|"01-JAN-1955"|""
"Pourquoi Pas Glacier Tongue"|"12012"|"Glacier"|"661000S"|"1360000E"|""|"01-JAN-1956"|""
"Prebble Glacier"|"12038"|"Glacier"|"841600S"|"1643000E"|""|"01-JAN-1966"|""
"Prespa Glacier"|"18537"|"Glacier"|"624300S"|"0601300W"|""|"01-JAN-2003"|""
"Price Glacier"|"12063"|"Glacier"|"540700S"|"0372900W"|""|"01-JAN-1963"|""
"Priddy Glacier"|"12067"|"Glacier"|"775607S"|"1640204E"|""|"01-JAN-1992"|""
"Priestley Glacier"|"12071"|"Glacier"|"742000S"|"1632200E"|""|""|""
"Prince Edward Glacier"|"12093"|"Glacier"|"824600S"|"1593200E"|""|"01-JAN-1966"|""
"Prince Philip Glacier"|"12106"|"Glacier"|"822100S"|"1595500E"|""|"01-JAN-1966"|""
"Prince of Wales Glacier"|"12098"|"Glacier"|"824400S"|"1601000E"|""|"01-JAN-1966"|""
"Princess Anne Glacier"|"12109"|"Glacier"|"825900S"|"1592000E"|""|"01-JAN-1966"|""
"Prospect Glacier"|"12141"|"Glacier"|"693200S"|"0672000W"|""|"01-JAN-1962"|""
"Pryor Glacier"|"12154"|"Glacier"|"700500S"|"1601000E"|""|"01-JAN-1964"|""
"Punchbowl Glacier"|"12184"|"Glacier"|"651100S"|"0615700W"|""|"01-JAN-1963"|""
"Purvis Glacier"|"12199"|"Glacier"|"540600S"|"0371000W"|""|"01-JAN-1952"|"20-Mar-1997"
"Pyke Glacier"|"12203"|"Glacier"|"641500S"|"0593600W"|""|"01-JAN-1964"|""
"Pyne Glacier"|"17702"|"Glacier"|"770400S"|"1621800E"|""|"01-JAN-2000"|""
"Pūanu Glacier"|"18791"|"Glacier"|"772330S"|"1605840E"|""|"01-JAN-2006"|""
"Quartermain Glacier"|"12240"|"Glacier"|"670100S"|"0650900W"|""|"01-JAN-1976"|""
"Quensel Glacier"|"12263"|"Glacier"|"544600S"|"0355000W"|""|""|""
"Quito Glacier"|"18542"|"Glacier"|"622700S"|"0594700W"|""|"01-JAN-2003"|""
"Quonset Glacier"|"12281"|"Glacier"|"851900S"|"1270500W"|""|"01-JAN-1967"|""
"Rabot Glacier"|"12286"|"Glacier"|"831100S"|"1601000E"|""|"01-JAN-1966"|""
"Rachel Glacier"|"12289"|"Glacier"|"653700S"|"0621000W"|""|"01-JAN-1976"|""
"Rachmaninoff Glacier"|"18807"|"Glacier"|"723000S"|"0723500W"|""|"01-JAN-2006"|""
"Radian Glacier"|"12295"|"Glacier"|"781300S"|"1630000E"|""|"01-JAN-1963"|""
"Ragle Glacier"|"12306"|"Glacier"|"762800S"|"1453200W"|""|"01-JAN-1970"|""
"Ragotzkie Glacier"|"12307"|"Glacier"|"800200S"|"1574500E"|""|"01-JAN-1965"|""
"Rainey Glacier"|"12312"|"Glacier"|"734000S"|"1630600E"|""|"01-JAN-1964"|""
"Rakuda Glacier"|"12317"|"Glacier"|"680300S"|"0435400E"|""|"01-JAN-1964"|""
"Ramorino Glacier"|"18876"|"Glacier"|"782400S"|"0853800W"|""|"01-NOV-2006"|""
"Ramseier Glacier"|"12340"|"Glacier"|"803000S"|"1561800E"|""|"01-JAN-1965"|""
"Ramsey Glacier"|"12342"|"Glacier"|"842400S"|"1792000E"|""|"01-JAN-1962"|""
"Rankin Glacier"|"12350"|"Glacier"|"714100S"|"0621500W"|""|"01-JAN-1976"|""
"Ranvik Glacier"|"12358"|"Glacier"|"691000S"|"0774000E"|""|"01-JAN-1962"|""
"Rastorfer Glacier"|"12367"|"Glacier"|"715000S"|"1670600E"|""|"01-JAN-1970"|""
"Rastorguev Glacier"|"12368"|"Glacier"|"705700S"|"1633000E"|""|"01-JAN-1964"|""
"Rawle Glacier"|"12385"|"Glacier"|"715000S"|"1644000E"|""|"01-JAN-1964"|""
"Rayner Glacier"|"12393"|"Glacier"|"674000S"|"0482500E"|""|"01-JAN-1961"|"07-Mar-1997"
"Razdelyayushchiy Glacier"|"19251"|"Glacier"|"733424S"|"0664653E"|""|"20-OCT-2009"|"07-Jan-2010"
"Rebuff Glacier"|"12413"|"Glacier"|"735800S"|"1631200E"|""|"01-JAN-1968"|""
"Recoil Glacier"|"12423"|"Glacier"|"734600S"|"1630500E"|""|"01-JAN-1967"|""
"Recovery Glacier"|"12425"|"Glacier"|"811000S"|"0280000W"|""|"01-JAN-1960"|""
"Reedy Glacier"|"12458"|"Glacier"|"853000S"|"1340000W"|""|"01-JAN-1965"|""
"Reeves Glacier"|"12467"|"Glacier"|"744500S"|"1621500E"|""|"01-JAN-1947"|"07-Mar-1997"
"Reid Glacier"|"12488"|"Glacier"|"663000S"|"0984000E"|""|"01-JAN-1947"|""
"Reid Glacier"|"12489"|"Glacier"|"672900S"|"0671600W"|""|"01-JAN-1955"|"07-Mar-1997"
"Remenchus Glacier"|"12509"|"Glacier"|"660200S"|"1013500E"|""|"01-JAN-1955"|""
"Remington Glacier"|"12511"|"Glacier"|"783400S"|"0841800W"|""|"01-JAN-1961"|""
"Remus Glacier"|"12517"|"Glacier"|"682000S"|"0664300W"|""|"01-JAN-1955"|""
"Renard Glacier"|"12520"|"Glacier"|"644000S"|"0613800W"|""|"01-JAN-1965"|""
"Renaud Glacier"|"12521"|"Glacier"|"674300S"|"0653500W"|""|"01-JAN-1975"|""
"Renegar Glacier"|"12526"|"Glacier"|"782200S"|"1630800E"|""|"01-JAN-1963"|""
"Rennell Glacier"|"12530"|"Glacier"|"792300S"|"0841200W"|""|"01-JAN-1966"|""
"Rennick Glacier"|"12533"|"Glacier"|"703000S"|"1604500E"|""|"01-JAN-1964"|""
"Repeater Glacier"|"17666"|"Glacier"|"772906S"|"1625035E"|""|"01-JAN-1998"|"18-Jan-2010"
"Reuning Glacier"|"12554"|"Glacier"|"712600S"|"0724100W"|""|""|""
"Reusch Glacier"|"12555"|"Glacier"|"712900S"|"1692900E"|""|"01-JAN-1947"|"07-Mar-1997"
"Rexford Glacier"|"18582"|"Glacier"|"720500S"|"1000400W"|""|"01-JAN-2003"|""
"Reynolds Glacier"|"12572"|"Glacier"|"773800S"|"1455500W"|""|"01-JAN-1970"|""
"Rhone Glacier"|"12588"|"Glacier"|"774131S"|"1621150E"|""|"01-JAN-1960"|""
"Richardson Glacier"|"12606"|"Glacier"|"702800S"|"0634200W"|""|"01-JAN-1976"|""
"Richter Glacier"|"12613"|"Glacier"|"771000S"|"1552500W"|""|"01-JAN-1970"|""
"Rickmers Glacier"|"12623"|"Glacier"|"661500S"|"0645500W"|""|"01-JAN-1971"|""
"Ridgeway Glacier"|"12631"|"Glacier"|"732400S"|"1671400E"|""|"01-JAN-1966"|""
"Rignot Glacier"|"18354"|"Glacier"|"730600S"|"1020000W"|""|"01-JAN-2003"|""
"Riley Glacier"|"12652"|"Glacier"|"700300S"|"0682000W"|""|""|""
"Rim Glacier"|"17360"|"Glacier"|"771215S"|"1602622E"|""|"01-JAN-1996"|"23-Sep-1998"
"Ringer Glacier"|"17304"|"Glacier"|"771423S"|"1615503E"|""|"01-JAN-1995"|"22-Sep-1998"
"Rippon Glacier"|"12672"|"Glacier"|"664000S"|"0562900E"|""|"01-JAN-1965"|""
"Risting Glacier"|"12681"|"Glacier"|"544600S"|"0360600W"|""|"01-JAN-1963"|""
"Rivard Glacier"|"12689"|"Glacier"|"780400S"|"1635500E"|""|"01-JAN-1960"|""
"Roald Glacier"|"12696"|"Glacier"|"603900S"|"0451300W"|""|"01-JAN-1956"|"07-Mar-1997"
"Robb Glacier"|"12703"|"Glacier"|"823800S"|"1650000E"|""|"01-JAN-1961"|""
"Robbins Glacier"|"18583"|"Glacier"|"721000S"|"0984100W"|""|"01-JAN-2003"|"04-Feb-2004"
"Robert Glacier"|"12708"|"Glacier"|"671000S"|"0561800E"|""|"01-JAN-1965"|""
"Robertson Glacier"|"12731"|"Glacier"|"710300S"|"1652300E"|""|"01-JAN-1970"|""
"Robillard Glacier"|"12741"|"Glacier"|"681800S"|"0653500W"|""|"01-JAN-1953"|""
"Robilliard Glacier"|"12742"|"Glacier"|"701300S"|"1595600E"|""|"01-JAN-1970"|""
"Robinson Glacier"|"12750"|"Glacier"|"663000S"|"1071600E"|""|"01-JAN-1955"|""
"Robison Glacier"|"12757"|"Glacier"|"862900S"|"1481200W"|""|"01-JAN-1967"|""
"Robson Glacier"|"12759"|"Glacier"|"770500S"|"1621100E"|""|"01-JAN-1964"|""
"Rochray Glacier"|"12772"|"Glacier"|"721100S"|"1011000W"|""|"01-JAN-1960"|"28-Jan-2004"
"Roe Glacier"|"12809"|"Glacier"|"853600S"|"1512600W"|""|"01-JAN-1967"|""
"Rofe Glacier"|"19236"|"Glacier"|"725221S"|"0681859E"|""|"20-OCT-2009"|"07-Jan-2010"
"Rogers Glacier"|"12815"|"Glacier"|"695900S"|"0730400E"|""|"01-JAN-1956"|""
"Rogstad Glacier"|"12825"|"Glacier"|"722100S"|"0011900E"|""|"01-JAN-1966"|""
"Romulus Glacier"|"12860"|"Glacier"|"682300S"|"0665500W"|""|"01-JAN-1955"|""
"Roos Glacier"|"12882"|"Glacier"|"751700S"|"1105700W"|""|"01-JAN-1976"|""
"Rosanova Glacier"|"18355"|"Glacier"|"731500S"|"0975500W"|""|"01-JAN-2003"|"06-Jun-2003"
"Roscoe Glacier"|"12899"|"Glacier"|"663000S"|"0952000E"|""|"01-JAN-1955"|""
"Rosenberg Glacier"|"12905"|"Glacier"|"754400S"|"1323300W"|""|"01-JAN-1974"|""
"Ross Glacier"|"12923"|"Glacier"|"543300S"|"0360600W"|""|"01-JAN-1952"|""
"Rosselin Glacier"|"17322"|"Glacier"|"691600S"|"0705300W"|""|"01-JAN-1995"|"22-Sep-1998"
"Rotunda Glacier"|"12947"|"Glacier"|"780008S"|"1613815E"|"2410"|""|""
"Rotz Glacier"|"12948"|"Glacier"|"691700S"|"0654300W"|""|"01-JAN-1962"|""
"Rowland Glacier"|"12977"|"Glacier"|"824600S"|"1631000E"|""|"01-JAN-1966"|""
"Rowles Glacier"|"12978"|"Glacier"|"711700S"|"1673900E"|""|"01-JAN-1970"|""
"Rozier Glacier"|"12990"|"Glacier"|"644500S"|"0621300W"|""|"01-JAN-1965"|""
"Rubble Glacier"|"17490"|"Glacier"|"712000S"|"0681800W"|""|"01-JAN-1999"|"13-Aug-1999"
"Rubey Glacier"|"12993"|"Glacier"|"751100S"|"1370700W"|""|"01-JAN-1974"|""
"Rudolph Glacier"|"13005"|"Glacier"|"645400S"|"0622600W"|""|"01-JAN-1965"|""
"Rudolph Glacier"|"13006"|"Glacier"|"723200S"|"1675300E"|""|"01-JAN-1964"|""
"Ruecroft Glacier"|"17267"|"Glacier"|"781300S"|"1614000E"|""|"01-JAN-1994"|"05-Sep-2000"
"Runcorn Glacier"|"13036"|"Glacier"|"720300S"|"0624200W"|""|""|""
"Rush Glacier"|"13054"|"Glacier"|"642300S"|"0623700W"|""|"01-JAN-1960"|""
"Russell East Glacier"|"13059"|"Glacier"|"634400S"|"0582000W"|""|"01-JAN-1963"|""
"Russell West Glacier"|"13063"|"Glacier"|"634000S"|"0585000W"|""|"01-JAN-1963"|""
"Rutgers Glacier"|"13078"|"Glacier"|"781400S"|"1615500E"|""|"01-JAN-1963"|""
"Rutkowski Glacier"|"13087"|"Glacier"|"851100S"|"1662100E"|""|"01-JAN-1966"|""
"Ryan Glacier"|"13090"|"Glacier"|"540300S"|"0373600W"|""|"01-JAN-1963"|""
"Ryder Glacier"|"13098"|"Glacier"|"710700S"|"0672000W"|""|"01-JAN-1955"|""
"Sabine Glacier"|"13116"|"Glacier"|"635500S"|"0594700W"|""|"01-JAN-1960"|""
"Sal Glacier"|"13176"|"Glacier"|"720300S"|"0253100E"|""|"01-JAN-1966"|""
"Salient Glacier"|"13178"|"Glacier"|"780600S"|"1630500E"|""|"01-JAN-1962"|""
"Salmon Glacier"|"13194"|"Glacier"|"775815S"|"1640451E"|""|"01-JAN-1962"|""
"Salomon Glacier"|"13198"|"Glacier"|"544700S"|"0355400W"|""|"01-JAN-1965"|""
"Saltzman Glacier"|"18879"|"Glacier"|"783900S"|"0845100W"|""|"01-NOV-2006"|""
"San Martín Glacier"|"13273"|"Glacier"|"822400S"|"0421400W"|""|"01-JAN-1968"|""
"Sanctuary Glacier"|"13220"|"Glacier"|"860000S"|"1502500W"|""|""|""
"Sandford Glacier"|"13245"|"Glacier"|"664000S"|"1295000E"|""|"01-JAN-1955"|""
"Sandhøhallet Glacier"|"13246"|"Glacier"|"715200S"|"0095000E"|""|"01-JAN-1970"|""
"Sandy Glacier"|"13263"|"Glacier"|"772844S"|"1615721E"|"600"|"01-JAN-1966"|""
"Sargent Glacier"|"13299"|"Glacier"|"852300S"|"1635000W"|""|"01-JAN-1967"|""
"Saturn Glacier"|"13310"|"Glacier"|"720000S"|"0683500W"|""|"01-JAN-1955"|""
"Saussure Glacier"|"13323"|"Glacier"|"671100S"|"0670000W"|""|""|""
"Savage Glacier"|"13324"|"Glacier"|"722800S"|"0960900W"|""|"01-JAN-1960"|"28-Jan-2004"
"Sayce Glacier"|"13339"|"Glacier"|"650500S"|"0625900W"|""|"01-JAN-1965"|""
"Scambos Glacier"|"18356"|"Glacier"|"774400S"|"1492500W"|""|"01-JAN-2003"|""
"Schanz Glacier"|"13359"|"Glacier"|"794500S"|"0834000W"|""|"01-JAN-1966"|""
"Schimper Glacier"|"13369"|"Glacier"|"801800S"|"0250500W"|""|""|""
"Schlatter Glacier"|"13378"|"Glacier"|"774121S"|"1612706E"|""|"01-JAN-1976"|""
"Schmidt Glacier"|"13386"|"Glacier"|"530300S"|"0732400E"|""|"01-JAN-1957"|""
"Schmidt Glacier"|"13387"|"Glacier"|"791500S"|"0834200W"|""|"01-JAN-1964"|""
"Schneider Glacier"|"13395"|"Glacier"|"792900S"|"0841700W"|""|"01-JAN-1966"|""
"Schrader Glacier"|"13409"|"Glacier"|"540700S"|"0373900W"|""|"01-JAN-1953"|""
"Schultz Glacier"|"13418"|"Glacier"|"771912S"|"1622018E"|""|"01-JAN-1976"|""
"Schutt Glacier"|"17270"|"Glacier"|"781600S"|"1613100E"|""|"01-JAN-1994"|"15-Jun-2008"
"Schweitzer Glacier"|"13431"|"Glacier"|"775000S"|"0344000W"|""|"01-JAN-1947"|""
"Schytt Glacier"|"13433"|"Glacier"|"713500S"|"0034000W"|""|"01-JAN-1962"|""
"Scoble Glacier"|"13434"|"Glacier"|"672300S"|"0602700E"|""|"01-JAN-1965"|""
"Scott Glacier"|"13449"|"Glacier"|"663000S"|"1002000E"|""|"01-JAN-1947"|""
"Scott Glacier"|"13450"|"Glacier"|"854500S"|"1530000W"|""|"01-JAN-1966"|""
"Scott Keltie Glacier"|"13454"|"Glacier"|"713200S"|"1694900E"|""|""|""
"Scrivener Glacier"|"13469"|"Glacier"|"765700S"|"1613700E"|""|"01-JAN-1952"|""
"Scudding Glacier"|"13473"|"Glacier"|"765400S"|"1604500E"|""|"01-JAN-1993"|""
"Scylla Glacier"|"13480"|"Glacier"|"702000S"|"0670000E"|""|"01-JAN-1961"|""
"Sea Lion Glacier"|"17466"|"Glacier"|"623800S"|"0602200W"|""|"01-JAN-1998"|""
"Seafarer Glacier"|"13485"|"Glacier"|"725400S"|"1663400E"|""|"01-JAN-1968"|""
"Seal Glacier"|"13494"|"Glacier"|"795300S"|"0815000W"|""|"01-JAN-1966"|""
"Seaton Glacier"|"13507"|"Glacier"|"664300S"|"0562600E"|""|"01-JAN-1962"|""
"Sedgwick Glacier"|"13523"|"Glacier"|"695100S"|"0692200W"|""|"01-JAN-1955"|""
"Sefton Glacier"|"13532"|"Glacier"|"804500S"|"1565200E"|""|"01-JAN-1965"|""
"Seller Glacier"|"13549"|"Glacier"|"691900S"|"0662400W"|""|"01-JAN-1962"|""
"Sennet Glacier"|"13563"|"Glacier"|"801200S"|"1584200E"|""|"01-JAN-1965"|""
"Serrat Glacier"|"13594"|"Glacier"|"702400S"|"1610400E"|""|"01-JAN-1970"|""
"Sessums Glacier"|"18586"|"Glacier"|"720000S"|"1003300W"|""|"01-JAN-2003"|"04-Feb-2004"
"Severinghaus Glacier"|"18883"|"Glacier"|"784000S"|"0851500W"|""|"01-NOV-2006"|""
"Shabica Glacier"|"13615"|"Glacier"|"702100S"|"0624500W"|""|"01-JAN-1976"|""
"Shackleton Glacier"|"13620"|"Glacier"|"843500S"|"1762000W"|""|"01-JAN-1947"|""
"Shambles Glacier"|"13649"|"Glacier"|"672000S"|"0681300W"|""|"01-JAN-1956"|""
"Shanklin Glacier"|"13652"|"Glacier"|"843700S"|"1764000E"|""|"01-JAN-1966"|""
"Shark Fin Glacier"|"17274"|"Glacier"|"782300S"|"1625500E"|""|"01-JAN-1994"|"15-Jun-2008"
"Sharp Glacier"|"13664"|"Glacier"|"672000S"|"0662700W"|""|"01-JAN-1965"|""
"Sharpend Glacier"|"13663"|"Glacier"|"765200S"|"1605600E"|""|"01-JAN-1993"|""
"Sheehan Glacier"|"13684"|"Glacier"|"705600S"|"1622400E"|""|"01-JAN-1964"|""
"Sheldon Glacier"|"13698"|"Glacier"|"673000S"|"0682300W"|""|""|""
"Shell Glacier"|"13699"|"Glacier"|"771549S"|"1662302E"|""|"01-JAN-1964"|""
"Shennong Glacier"|"19252"|"Glacier"|"693011S"|"0760159E"|""|"20-OCT-2009"|"07-Jan-2010"
"Sheraton Glacier"|"19245"|"Glacier"|"732633S"|"0682337E"|""|"20-OCT-2009"|"07-Jan-2010"
